0	0.000841353	
0.2	0.000843378	
0.4	0.000849464	
0.6	0.000877203	
0.8	0.000881352	
1	0.000865613	
1.2	0.000863986	
1.4	0.000870806	
1.6	0.000893489	
1.8	0.000907737	
2	0.000909948	
2.2	0.000888296	
2.4	0.000877812	
2.6	0.000875986	
2.8	0.00089575	
3	0.000913402	
3.2	0.00091124	
3.4	0.000892831	
3.6	0.000876259	
3.8	0.000876023	
4	0.00089288	
4.2	0.000906681	
4.4	0.000906321	
4.6	0.00089216	
4.8	0.000877464	
5	0.000875588	
5.2	0.000883526	
5.4	0.00089329	
5.6	0.000895762	
5.8	0.000889812	
6	0.000880731	
6.2	0.000876011	
6.4	0.000881203	
6.6	0.000893837	
6.8	0.000901389	
7	0.000897563	
7.2	0.000884346	
7.4	0.000876781	
7.6	0.000885303	
7.8	0.000906147	
8	0.000922545	
8.2	0.00091216	
8.4	0.000886247	
8.6	0.000874508	
8.8	0.000896495	
9	0.000931712	
9.2	0.000945029	
9.4	0.000922122	
9.6	0.000884209	
9.8	0.000875936	
10	0.000910097	
10.2	0.000948706	
10.4	0.000951178	
10.6	0.000909476	
10.8	0.00086652	
11	0.000859688	
11.2	0.000888607	
11.4	0.000927215	
11.6	0.000935389	
11.8	0.00090924	
12	0.000877241	
12.2	0.000862185	
12.4	0.00087616	
12.6	0.000898234	
12.8	0.000908868	
13	0.000900731	
13.2	0.00088375	
13.4	0.0008717	
13.6	0.000872619	
13.8	0.000886905	
14	0.000901638	
14.2	0.000905228	
14.4	0.000892185	
14.6	0.000875203	
14.8	0.000872967	
15	0.000894483	
15.2	0.000926035	
15.4	0.000935936	
15.6	0.00091288	
15.8	0.0008817	
16	0.000882793	
16.2	0.000929874	
16.4	0.000980718	
16.6	0.000979302	
16.8	0.000926085	
17	0.000883054	
17.2	0.000903799	
17.4	0.000969339	
17.6	0.00101602	
17.8	0.000985886	
18	0.000916396	
18.2	0.000882371	
18.4	0.000918781	
18.6	0.000977575	
18.8	0.00100631	
19	0.000980196	
19.2	0.000921315	
19.4	0.000889091	
19.6	0.000904458	
19.8	0.000942954	
20	0.000960283	
20.2	0.000943811	
20.4	0.000912122	
20.6	0.000893961	
20.8	0.000896669	
21	0.000912445	
21.2	0.000927961	
21.4	0.000936159	
21.6	0.000927402	
21.8	0.000902085	
22	0.000894321	
22.2	0.000924867	
22.4	0.000974258	
22.6	0.00100079	
22.8	0.000981575	
23	0.000928035	
23.2	0.00090642	
23.4	0.000965178	
23.6	0.00106369	
23.8	0.00111016	
24	0.0010554	
24.2	0.000951998	
24.4	0.000925141	
24.6	0.00102647	
24.8	0.00116095	
25	0.00117732	
25.2	0.00106505	
25.4	0.000938805	
25.6	0.000938221	
25.8	0.00107495	
26	0.00116658	
26.2	0.00112657	
26.4	0.0010075	
26.6	0.000927166	
26.8	0.000937302	
27	0.00101334	
27.2	0.00106772	
27.4	0.00104528	
27.6	0.000984619	
27.8	0.000940408	
28	0.000933737	
28.2	0.000955153	
28.4	0.0009756	
28.6	0.000986656	
28.8	0.000981277	
29	0.00095319	
29.2	0.00092647	
29.4	0.000948495	
29.6	0.00102483	
29.8	0.00109924	
30	0.00107302	
30.2	0.000981314	
30.4	0.000953265	
30.6	0.00104207	
30.8	0.0012259	
31	0.00133792	
31.2	0.00124811	
31.4	0.00104971	
31.6	0.00097324	
31.8	0.00113889	
32	0.00141417	
32.2	0.00152275	
32.4	0.00133024	
32.6	0.00104444	
32.8	0.000991886	
33	0.001225	
33.2	0.0014584	
33.4	0.00144575	
33.6	0.0011932	
33.8	0.000984966	
34	0.00101141	
34.2	0.00116932	
34.4	0.00125154	
34.6	0.00117956	
34.8	0.00104403	
35	0.000960097	
35.2	0.000992047	
35.4	0.00104186	
35.6	0.0010619	
35.8	0.00105425	
36	0.00105533	
36.2	0.00105383	
36.4	0.00103869	
36.6	0.00106226	
36.8	0.00118795	
37	0.00135085	
37.2	0.00136663	
37.4	0.00120682	
37.6	0.00109592	
37.8	0.00130381	
38	0.00176572	
38.2	0.00204945	
38.4	0.00185876	
38.6	0.00138981	
38.8	0.00115225	
39	0.00151998	
39.2	0.0022636	
39.4	0.00265029	
39.6	0.00228299	
39.8	0.00153191	
40	0.00116817	
40.2	0.00157799	
40.4	0.00235253	
40.6	0.00260785	
40.8	0.00206337	
41	0.00134814	
41.2	0.00114865	
41.4	0.00148379	
41.6	0.0019106	
41.8	0.00188689	
42	0.0015212	
42.2	0.00120207	
42.4	0.00112252	
42.6	0.0011974	
42.8	0.00129402	
43	0.00138019	
43.2	0.00143674	
43.4	0.00138243	
43.6	0.00122238	
43.8	0.00117052	
44	0.00147222	
44.2	0.00206026	
44.4	0.00236406	
44.6	0.00196989	
44.8	0.00141178	
45	0.00170966	
45.2	0.00303609	
45.4	0.00435969	
45.6	0.00426943	
45.8	0.00270787	
46	0.00167053	
46.2	0.00285832	
46.4	0.00536729	
46.6	0.00690989	
46.8	0.00602194	
47	0.00341297	
47.2	0.00187875	
47.4	0.00322105	
47.6	0.00606869	
47.8	0.00754862	
48	0.00611606	
48.2	0.00324153	
48.4	0.00181613	
48.6	0.00304048	
48.8	0.00503267	
49	0.00521958	
49.2	0.00363609	
49.4	0.00196466	
49.6	0.00162172	
49.8	0.00225278	
50	0.00262158	
50.2	0.00231345	
50.4	0.00184313	
50.6	0.00161589	
50.8	0.0016367	
51	0.00203282	
51.2	0.00317124	
51.4	0.00482517	
51.6	0.00554348	
51.8	0.00421371	
52	0.00253233	
52.2	0.00445696	
52.4	0.0120049	
52.6	0.0199779	
52.8	0.0198869	
53	0.0112312	
53.2	0.00460849	
53.4	0.0127179	
53.6	0.034388	
53.8	0.0517444	
54	0.045877	
54.2	0.0216765	
54.4	0.00781222	
54.6	0.025255	
54.8	0.0650535	
55	0.0950992	
55.2	0.083428	
55.4	0.0392345	
55.6	0.0116698	
55.8	0.0362948	
56	0.0978593	
56.2	0.139901	
56.4	0.117922	
56.6	0.0509732	
56.8	0.0146281	
57	0.0514247	
57.2	0.129228	
57.4	0.173137	
57.6	0.137142	
57.8	0.0559516	
58	0.0158626	
58.2	0.0592705	
58.4	0.143073	
58.6	0.182626	
58.8	0.142857	
59	0.0595936	
59.2	0.0149705	
59.4	0.0527165	
59.6	0.128588	
59.8	0.16645	
60	0.129076	
60.2	0.0526557	
60.4	0.0123171	
60.6	0.0443612	
60.8	0.106329	
61	0.129987	
61.2	0.0936742	
61.4	0.0353202	
61.6	0.00890341	
61.8	0.0323712	
62	0.0730445	
62.2	0.0850813	
62.4	0.0583137	
62.6	0.021244	
62.8	0.00558626	
63	0.0188402	
63.2	0.0405383	
63.4	0.045631	
63.6	0.0303306	
63.8	0.0109299	
64	0.00314967	
64.2	0.00885482	
64.4	0.0173953	
64.6	0.0181685	
64.8	0.0114171	
65	0.00430023	
65.2	0.00193174	
65.4	0.00354831	
65.6	0.00524829	
65.8	0.00487697	
66	0.00326856	
66.2	0.00199042	
66.4	0.00157974	
66.6	0.00163741	
66.8	0.00180143	
67	0.00201312	
67.2	0.00211809	
67.4	0.00192296	
67.6	0.0016473	
67.8	0.00190326	
68	0.00283157	
68.2	0.0037099	
68.4	0.00350639	
68.6	0.00236133	
68.8	0.00172506	
69	0.00265339	
69.2	0.00449929	
69.4	0.00544737	
69.6	0.00442165	
69.8	0.00244522	
70	0.00166865	
70.2	0.00294483	
70.4	0.00483264	
70.6	0.00533752	
70.8	0.00396222	
71	0.00205339	
71.2	0.00149069	
71.4	0.00253161	
71.6	0.00375605	
71.8	0.00378304	
72	0.00263724	
72.2	0.00148583	
72.4	0.00131147	
72.6	0.00189932	
72.8	0.0023512	
73	0.00213942	
73.2	0.00156204	
73.4	0.00116947	
73.6	0.00119734	
73.8	0.00141917	
74	0.00150655	
74.2	0.00139745	
74.4	0.00124094	
74.6	0.00115638	
74.8	0.00117534	
75	0.00127244	
75.2	0.00141202	
75.4	0.0015003	
75.6	0.00144889	
75.8	0.00128103	
76	0.00118347	
76.2	0.00132998	
76.4	0.00165882	
76.6	0.00185574	
76.8	0.001702	
77	0.00134545	
77.2	0.00117546	
77.4	0.0013886	
77.6	0.00179121	
77.8	0.00195326	
78	0.00169096	
78.2	0.00127925	
78.4	0.0011314	
78.6	0.00134064	
78.8	0.00164859	
79	0.00169012	
79.2	0.00142949	
79.4	0.00114314	
79.6	0.00109105	
79.8	0.0012301	
80	0.00134284	
80.2	0.00128713	
80.4	0.00113069	
80.6	0.00102992	
80.8	0.00104714	
81	0.00109759	
81.2	0.00109566	
81.4	0.0010415	
81.6	0.00100074	
81.8	0.00100407	
82	0.00102288	
82.2	0.00102379	
82.4	0.00101632	
82.6	0.00102484	
82.8	0.0010412	
83	0.00103585	
83.2	0.00101148	
83.4	0.00101281	
83.6	0.0010715	
83.8	0.00114273	
84	0.00115176	
84.2	0.00107823	
84.4	0.00100667	
84.6	0.00103308	
84.8	0.0011461	
85	0.00123055	
85.2	0.00119723	
85.4	0.00107524	
85.6	0.000995513	
85.8	0.00103628	
86	0.00115345	
86.2	0.00121223	
86.4	0.00116423	
86.6	0.0010549	
86.8	0.000995414	
87	0.00102198	
87.2	0.00109366	
87.4	0.00110894	
87.6	0.00105369	
87.8	0.000992196	
88	0.000975898	
88.2	0.000998991	
88.4	0.00101292	
88.6	0.00100377	
88.8	0.000983053	
89	0.000971849	
89.2	0.000971985	
89.4	0.000976731	
89.6	0.000974283	
89.8	0.00096555	
90	0.00096006	
90.2	0.000961836	
90.4	0.000968507	
90.6	0.000970358	
90.8	0.000973911	
91	0.000980656	
91.2	0.000982544	
91.4	0.000975786	
91.6	0.00096447	
91.8	0.000965041	
92	0.000983563	
92.2	0.00100207	
92.4	0.000998469	
92.6	0.000974494	
92.8	0.000955364	
93	0.000962271	
93.2	0.000993264	
93.4	0.00101483	
93.6	0.00100538	
93.8	0.000971712	
94	0.000947488	
94.2	0.000954669	
94.4	0.000979352	
94.6	0.00099478	
94.8	0.000984358	
95	0.000958793	
95.2	0.00094206	
95.4	0.000943638	
95.6	0.000954967	
95.8	0.000958383	
96	0.000950047	
96.2	0.000940271	
96.4	0.000934308	
96.6	0.000934246	
96.8	0.000934308	
97	0.000934867	
97.2	0.000935066	
97.4	0.000935327	
97.6	0.000934035	
97.8	0.000929141	
98	0.000923427	
98.2	0.000924482	
98.4	0.000931327	
98.6	0.000936085	
98.8	0.000934284	
99	0.000928048	
99.2	0.000926209	
99.4	0.000932544	
99.6	0.000939252	
99.8	0.000940495	
100	0.000929041	
